390000, 12.6099, 267.721, 22.6349, 130.373, 47.139, 626.019, 5.62363, 3.14026, 855.497, 55.0735
410000, 12.6022, 279.906, 11.3083, 163.988, 23.568, 649.052, 28.1731, 0, 906.954, 86.6089
410000, 3.14789, 289.4, 0, 153.097, 31.4354, 634.846, 0, 6.27289, 834.742, 141.674
410000, 9.42535, 254.585, 16.8983, 130.332, 54.9347, 607.324, 16.8892, 3.13797, 896.699, 70.8473
410000, 25.1801, 276.687, 0, 118.906, 15.712, 649.443, 22.4792, 0, 896.273, 47.2404
440000, 12.6068, 317.919, 28.2204, 152.769, 31.4407, 597.469, 0, 0, 866.402, 23.558
440000, 15.7585, 305.158, 0, 147.272, 31.4407, 621.184, 11.2473, 0, 804.04, 78.6324
440000, 22.0497, 302.261, 0, 101.983, 23.568, 630.337, 22.5143, 6.28815, 854.762, 78.6781
440000, 28.3653, 280.296, 0, 147.285, 47.0947, 644.571, 11.2823, 3.14026, 927.207, 62.9494
440000, 28.331, 282.857, 22.5479, 141.674, 39.2479, 616.281, 28.1693, 6.27594, 876.013, 55.0583
460000, 3.14407, 302.105, 16.951, 147.414, 23.558, 630.427, 28.1342, 3.14026, 875.443, 23.6183
460000, 22.0459, 254.855, 16.8983, 141.752, 55.011, 606.628, 0, 0, 906.264, 78.6758
460000, 12.6122, 273.988, 16.951, 135.902, 7.8598, 635.091, 5.61981, 9.4162, 906.421, 31.4919
460000, 40.8867, 283.298, 16.9235, 164.314, 23.568, 629.931, 11.2656, 6.27594, 824.905, 86.5555
490000, 9.4696, 283.3, 39.4814, 147.382, 7.85141, 649.13, 0, 3.14178, 865.589, 55.0865
490000, 12.5847, 257.74, 45.1912, 164.22, 0, 625.742, 5.64117, 6.27289, 865.501, 39.3448
490000, 22.0734, 292.777, 28.2455, 124.608, 15.712, 615.752, 11.2823, 12.5443, 813.966, 39.3562
490000, 9.45511, 286.266, 45.2011, 124.664, 15.6769, 625.709, 22.5403, 12.5519, 896.738, 23.6061
490000, 9.44672, 283.383, 5.65872, 147.293, 23.5886, 625.185, 11.2579, 9.41467, 803.535, 70.7649
490000, 37.7785, 273.65, 5.63278, 136.026, 15.712, 625.582, 5.63278, 6.27594, 855.489, 62.9204
520000, 25.177, 320.943, 0, 164.306, 15.7028, 634.753, 11.2564, 0, 814.115, 62.9822
520000, 22.0573, 279.523, 11.3007, 130.322, 15.7112, 616.534, 11.2656, 12.5381, 814.164, 39.3173
520000, 44.0796, 264.253, 22.6181, 113.377, 15.712, 639.473, 5.63736, 6.28052, 793.165, 55.0964
520000, 9.43146, 277.187, 16.8983, 147.072, 31.4484, 602.067, 11.2396, 0, 844.971, 23.5924
520000, 18.869, 283.041, 16.9624, 141.651, 15.712, 635.049, 11.2579, 3.13263, 876.111, 63.0005
520000, 15.7578, 292.66, 45.1363, 181.285, 15.7028, 606.886, 0, 3.13797, 844.586, 23.6069
520000, 12.587, 274.139, 0, 113.335, 47.1085, 644.142, 0, 0, 864.98, 70.7954
540000, 34.6687, 261.043, 11.3174, 135.863, 15.7028, 630.215, 11.2396, 3.13797, 865.443, 47.271
540000, 22.0268, 277.242, 16.9464, 124.606, 0, 621.113, 22.522, 0, 916.949, 47.1939
540000, 3.14789, 295.63, 5.64575, 141.559, 0, 658.527, 0, 6.28052, 834.392, 47.1947
540000, 0, 283.493, 16.9373, 158.416, 39.2876, 634.92, 16.8633, 0, 866.595, 31.4575
550000, 25.1671, 292.244, 11.2656, 124.566, 31.414, 621.027, 11.2747, 0, 845.284, 55.143
560000, 25.1717, 270.973, 0, 113.302, 0, 620.902, 22.522, 6.27975, 855.259, 31.4438
560000, 28.3676, 302.158, 73.4184, 147.304, 0, 639.719, 33.7769, 9.40933, 906.119, 102.332
570000, 25.1915, 283.385, 5.62897, 147.266, 31.3965, 639.652, 16.9029, 3.13797, 855.058, 94.5007
570000, 31.459, 261.562, 5.65033, 186.904, 23.5794, 649.136, 28.1639, 6.28052, 824.552, 78.6972
580000, 31.4789, 296.356, 5.62897, 113.144, 15.7196, 630.093, 11.2473, 6.27594, 783.26, 0
580000, 15.7539, 251.97, 16.9762, 158.64, 0, 629.921, 5.63278, 12.558, 865.784, 31.4827
590000, 18.8736, 280.248, 33.8104, 141.594, 39.2433, 630.112, 11.2701, 0, 865.833, 55.1102
590000, 37.825, 295.312, 11.2823, 118.914, 31.4354, 635.262, 5.61981, 6.28967, 803.773, 47.2328
600000, 12.5824, 280.216, 11.2915, 203.947, 31.3866, 620.639, 11.2305, 12.5511, 855.222, 15.7379
600000, 28.3409, 283.264, 28.2516, 186.849, 15.7288, 649.298, 11.2656, 9.41315, 845.177, 78.7292
610000, 6.29578, 285.845, 28.2707, 141.605, 31.4224, 630.145, 16.9243, 6.28052, 834.656, 39.3387
610000, 12.6129, 292.422, 11.3083, 136.008, 39.2525, 630.247, 16.89, 3.14026, 896.464, 70.8107
630000, 25.1785, 302.358, 16.9235, 141.564, 15.7196, 639.598, 0, 6.27289, 845.264, 78.614
630000, 31.4827, 273.61, 0, 147.243, 47.1436, 639.897, 16.8983, 12.5565, 875.616, 55.0842
630000, 28.3371, 355.926, 11.2656, 147.343, 23.5359, 653.819, 11.2228, 6.28815, 845.037, 39.3692
650000, 53.5286, 337.033, 0, 113.255, 15.6769, 705.135, 22.5128, 0, 813.429, 78.6438
650000, 25.1923, 403.065, 0, 170, 0, 672.846, 28.1822, 0, 865.936, 94.4153
650000, 40.8783, 327.032, 11.3007, 169.913, 15.7028, 705.702, 22.496, 3.13263, 866.351, 31.4957
650000, 28.3318, 345.918, 0, 124.574, 7.85141, 672.594, 0, 6.27289, 824.702, 86.4967
660000, 21.991, 334.055, 50.8141, 136.057, 7.84225, 695.943, 5.61142, 3.13644, 866.016, 70.8801
660000, 31.501, 371.535, 39.5432, 295.72, 15.712, 677.384, 0, 6.28052, 855.719, 62.9715
670000, 25.1587, 311.44, 5.64117, 141.624, 23.5313, 625.487, 0, 6.27594, 855.538, 94.4351
680000, 28.3813, 296.039, 22.6349, 130.096, 31.4186, 634.953, 0, 9.41238, 865.215, 55.0255
680000, 37.7663, 289.633, 0, 90.5609, 23.5756, 625.549, 0, 0, 844.979, 70.8282
690000, 15.7539, 276.818, 11.3083, 141.5, 23.5718, 639.659, 22.5235, 0, 897.173, 62.973
690000, 15.7364, 283.358, 28.2707, 118.775, 31.4575, 621.184, 16.8625, 6.27594, 896.732, 39.3654
700000, 28.289, 286.389, 0, 130.199, 15.712, 639.864, 16.8724, 0, 917.489, 62.9883
700000, 6.2912, 298.772, 0, 102.003, 7.85599, 630.112, 0, 3.14407, 896.257, 23.6191
710000, 15.728, 276.743, 22.5662, 181.324, 15.7196, 635.366, 11.2656, 6.28052, 844.405, 47.1909
710000, 28.363, 280.06, 5.64575, 147.377, 39.2876, 649.163, 11.2823, 3.13644, 896.741, 47.2664
720000, 34.6512, 311.768, 11.3083, 118.988, 23.5847, 635.194, 5.62363, 0, 824.805, 102.296
720000, 15.7661, 286.028, 0, 96.3692, 23.568, 635.395, 0, 12.5336, 896.952, 86.5852
730000, 22.0978, 317.722, 11.3007, 175.576, 0, 621.055, 11.2305, 0, 845.611, 102.226
730000, 18.8583, 261.01, 33.8669, 124.739, 15.7288, 639.552, 0, 6.2767, 814.442, 86.5623
740000, 28.3745, 280.025, 16.9624, 170.04, 15.7028, 616.425, 5.63736, 6.27289, 896.854, 133.759
740000, 6.31104, 295.84, 11.2823, 113.388, 15.7074, 630.652, 28.1235, 12.5694, 917.091, 70.8366
750000, 12.5916, 286.104, 0, 141.628, 7.85141, 620.887, 11.2747, 0, 875.781, 78.7018
750000, 31.4552, 302.428, 0, 101.816, 31.3782, 630.344, 5.61981, 6.26526, 773.177, 39.3517
770000, 15.7372, 301.591, 39.5714, 113.239, 31.3873, 606.462, 39.3303, 0, 895.923, 70.7657
770000, 6.29578, 292.837, 11.3174, 141.343, 7.86438, 616.323, 22.5128, 0, 886.624, 62.9234
770000, 18.9117, 304.943, 11.2823, 118.901, 0, 635.13, 11.2473, 9.41849, 844.923, 31.4575
790000, 25.206, 289.256, 0, 130.238, 31.4095, 644.384, 0, 0, 814.279, 70.8855
790000, 37.7518, 308.369, 16.9624, 130.27, 15.7196, 616.395, 22.5479, 9.42001, 886.151, 94.4901
790000, 25.1945, 327.469, 16.9327, 175.536, 70.7024, 649.372, 0, 0, 906.997, 55.0598
790000, 18.9331, 280.274, 39.6065, 130.206, 7.8598, 616.119, 28.1563, 0, 782.977, 31.4781
810000, 22.0352, 282.802, 0, 113.329, 23.568, 630.113, 0, 3.13416, 886.615, 39.357
810000, 3.1456, 276.847, 5.63736, 170.023, 15.7028, 639.805, 0, 0, 855.348, 15.7455
810000, 0, 286.752, 16.9624, 113.356, 23.568, 611.279, 0, 0, 854.875, 15.7288
810000, 25.1633, 264.276, 16.8762, 170.044, 15.6937, 611.527, 16.8907, 0, 876.277, 70.8115
830000, 18.856, 308.128, 0, 147.354, 39.2479, 621.113, 11.2617, 9.40628, 834.843, 39.3532
830000, 15.77, 295.337, 28.2288, 130.164, 31.4575, 644.855, 16.9121, 6.26831, 866.548, 55.1704
830000, 47.2069, 267.319, 22.5998, 113.243, 39.2525, 639.616, 0, 0, 896.861, 70.8389
830000, 28.3241, 289.601, 0, 187.07, 7.85599, 629.997, 5.61523, 0, 814.058, 70.8755
850000, 6.29578, 299.258, 0, 124.617, 0, 649.574, 22.5037, 6.2912, 886.501, 102.381
850000, 15.7661, 308.443, 0, 186.893, 23.5977, 606.968, 22.5327, 9.41391, 813.396, 15.7379
850000, 28.289, 267.272, 33.8577, 84.9808, 15.7028, 625.595, 5.63736, 15.7127, 896.497, 70.8221
850000, 18.885, 270.609, 16.9235, 101.985, 47.1344, 644.433, 5.63736, 0, 886.225, 70.8122
870000, 6.29578, 292.662, 22.5311, 186.695, 31.3873, 653.663, 11.2656, 0, 751.94, 39.3219
870000, 12.5771, 292.855, 0, 136.041, 39.27, 620.911, 33.8051, 3.13797, 855.668, 70.8641
870000, 15.731, 302.435, 0, 130.211, 0, 630.764, 11.2747, 3.14178, 865.131, 31.4789
870000, 18.8904, 270.898, 22.6089, 130.274, 39.2204, 616.035, 22.5128, 12.5565, 834.831, 47.2092
890000, 31.4896, 289.7, 0, 170.084, 23.5626, 601.877, 22.5052, 3.13416, 855.13, 86.5135
890000, 12.587, 298.772, 11.3083, 181.078, 7.85599, 653.854, 0, 6.28357, 897.195, 70.8473
890000, 22.0444, 286.433, 22.6089, 118.931, 31.4232, 615.974, 11.2747, 9.39789, 804.445, 86.4754
900000, 44.088, 320.787, 0, 158.584, 15.712, 611.819, 11.2785, 6.28052, 845.126, 86.5654
900000, 12.5862, 264.261, 0, 118.909, 15.7288, 620.897, 11.2747, 6.28052, 855.429, 78.7758
910000, 22.0573, 295.641, 11.3083, 113.364, 0, 620.647, 0, 6.27594, 855.048, 39.373
910000, 18.8988, 283.54, 0, 141.718, 15.6937, 634.629, 0, 0, 865.761, 55.0781
930000, 12.5671, 289.194, 16.9762, 152.856, 0, 644.518, 28.1204, 9.42612, 917.433, 55.0903
930000, 34.6191, 283.074, 16.925, 152.941, 31.427, 630.447, 5.62897, 0, 886.417, 62.9745
930000, 31.4774, 279.877, 11.3174, 135.992, 15.6937, 634.608, 0, 3.13644, 824.028, 39.3227
930000, 28.3356, 280.131, 28.2288, 102.138, 15.6937, 634.884, 22.4976, 0, 824.579, 55.1369
940000, 28.334, 279.876, 0, 102.004, 39.2471, 639.667, 5.63278, 0, 804.034, 117.934
940000, 6.29883, 298.942, 28.2516, 147.086, 7.85141, 630.666, 5.62363, 6.26831, 865.295, 70.8321
950000, 9.44824, 320.705, 0, 158.668, 7.85141, 644.528, 0, 0, 844.975, 110.145
950000, 44.1154, 343.337, 0, 135.844, 23.5634, 704.937, 16.8633, 6.27289, 803.43, 102.217
960000, 37.825, 374.309, 22.6089, 124.678, 39.2876, 677.596, 16.8991, 9.41467, 886.018, 39.3356
960000, 44.0506, 368.303, 0, 124.679, 15.6937, 663.206, 22.5052, 9.4223, 824.231, 94.4435
970000, 40.9103, 393.046, 11.3174, 170.028, 0, 696.375, 16.8983, 12.561, 866.135, 23.6069
980000, 47.1626, 323.985, 16.9762, 124.651, 15.712, 672.512, 11.2579, 9.41086, 885.961, 70.8435
980000, 34.6542, 342.954, 22.6128, 147.37, 15.7066, 672.356, 22.4533, 0, 793.632, 94.4336
990000, 40.905, 279.841, 0, 118.922, 15.6586, 663.269, 28.0807, 0, 865.455, 31.4827
990000, 15.7433, 273.744, 33.9134, 135.942, 31.4392, 644.568, 28.1631, 3.14026, 865.878, 78.6194
990000, 25.1595, 280.052, 45.179, 158.536, 39.296, 635.07, 16.9113, 3.13416, 886.399, 55.0125
1010000, 12.59, 296.153, 22.5998, 113.204, 0, 611.308, 22.5357, 6.28052, 876.26, 39.3448
1010000, 56.5834, 267.566, 0, 158.593, 7.84225, 606.781, 11.2579, 0, 813.641, 23.6183
1010000, 15.7326, 286.269, 0, 124.512, 47.1077, 644.312, 33.7761, 0, 947.597, 86.5135
1020000, 40.9058, 295.841, 11.2823, 113.241, 15.7196, 625.966, 22.5403, 6.27594, 824.529, 15.7288
1020000, 25.1785, 280.013, 16.9762, 141.613, 39.2479, 602.056, 16.9037, 6.26526, 865.714, 70.8405
1030000, 28.2997, 304.845, 0, 147.422, 23.5405, 630.35, 16.8869, 0, 824.356, 86.5936
1030000, 21.9894, 289.274, 33.9523, 147.12, 7.85599, 648.427, 22.5311, 0, 814.27, 55.0827
1040000, 56.6582, 286.688, 39.4783, 130.155, 0, 625.585, 11.2747, 0, 865.629, 23.6183
1040000, 12.5977, 295.377, 0, 130.274, 7.84683, 634.745, 11.2305, 0, 773.53, 47.2084
1050000, 40.9111, 282.877, 0, 147.398, 23.5718, 611.776, 11.2747, 12.5572, 844.923, 55.0804
1050000, 44.1002, 292.78, 28.2631, 170.152, 15.7288, 620.685, 11.2656, 0, 772.679, 47.2206
1060000, 6.28357, 320.686, 22.6349, 101.983, 15.6937, 625.282, 16.8945, 6.28052, 865.52, 62.9196
1060000, 15.7608, 276.989, 11.2999, 101.982, 54.9934, 625.948, 11.2747, 6.26831, 834.778, 47.2176
1070000, 18.9217, 286.143, 0, 141.416, 47.1436, 630.309, 22.5487, 0, 865.529, 47.2244
1070000, 25.1648, 276.904, 33.9249, 124.518, 0, 611.275, 5.61981, 6.27594, 886.715, 31.4667
1080000, 28.36, 320.966, 5.63736, 147.205, 23.5756, 635.002, 11.2137, 0, 824.525, 39.36
1080000, 31.4598, 283.09, 16.951, 136.012, 7.85599, 658.375, 16.8671, 15.6647, 906.559, 117.997
1090000, 25.2174, 270.458, 16.8983, 158.737, 7.85141, 611.472, 5.63736, 6.28052, 814.442, 70.7954
1090000, 31.4636, 323.914, 28.2707, 158.568, 31.4056, 625.594, 11.2396, 6.26831, 886.11, 47.2046
1100000, 25.2197, 298.641, 0, 107.777, 15.7028, 639.611, 22.5388, 0, 865.82, 78.7018
1110000, 44.0475, 286.391, 33.8882, 136.043, 39.2731, 606.953, 5.63736, 0, 886.501, 47.1741
1110000, 28.3424, 277.082, 11.3174, 153.163, 0, 630.132, 11.2396, 6.26526, 814.034, 31.4529
1110000, 18.8934, 286.421, 0, 147.1, 0, 634.884, 22.541, 3.13644, 845.34, 94.4069
1130000, 31.4606, 305.316, 16.9624, 141.751, 0, 630.436, 16.9075, 3.13797, 875.253, 39.3654
1130000, 31.5178, 289.377, 16.9373, 170.077, 15.6937, 616.591, 22.5235, 6.26678, 844.845, 62.9669
1130000, 22.0573, 295.641, 16.9624, 192.58, 15.7028, 653.602, 0, 9.40628, 825.006, 47.213
1130000, 22.0917, 270.646, 22.5571, 152.912, 0, 626.008, 11.2579, 3.14178, 845.147, 78.7086
1140000, 22.0421, 274.256, 0, 169.843, 39.2616, 658.617, 11.2579, 3.13797, 865.939, 23.6397
1150000, 44.0804, 279.89, 0, 152.979, 31.4491, 615.873, 39.3661, 6.28052, 886.475, 70.8229
1150000, 31.4812, 273.858, 28.2059, 118.777, 47.142, 625.713, 5.63278, 6.26526, 844.754, 47.2206
1160000, 28.2997, 276.773, 11.3083, 147.383, 39.2868, 648.628, 11.274, 3.14026, 855.558, 94.3977
1160000, 34.6169, 296.049, 16.9762, 130.167, 15.712, 653.656, 33.802, 0, 937.715, 70.8687
1170000, 18.8904, 289.438, 0, 130.398, 31.4392, 606.777, 22.5403, 0, 844.979, 62.9631
1170000, 25.1495, 292.744, 28.2684, 113.26, 15.712, 625.851, 44.9997, 15.6815, 896.429, 62.9066
1180000, 31.4552, 258.137, 0, 135.89, 23.5588, 634.878, 28.138, 15.6799, 876.256, 78.7254
1180000, 28.3394, 277.337, 11.2747, 175.539, 23.5542, 620.371, 5.63278, 0, 814.893, 39.3219
1190000, 28.3127, 295.783, 0, 152.848, 31.424, 649.191, 0, 12.5412, 906.667, 70.8023
1190000, 22.0276, 299.137, 22.6303, 175.728, 47.0734, 625.443, 11.2396, 9.40552, 855.158, 118.084
1210000, 22.0276, 261.193, 16.9624, 113.335, 15.7196, 634.983, 28.1502, 0, 876.216, 70.8321
1210000, 37.7884, 277.494, 0, 102.016, 7.85599, 630.309, 0, 3.13797, 803.513, 7.87735
1210000, 6.30646, 261.136, 22.5876, 136.091, 23.5756, 634.793, 0, 9.40704, 937.787, 86.554
1210000, 22.0085, 283.187, 16.9586, 164.345, 31.4224, 625.784, 22.5273, 0, 834.349, 55.0934
1230000, 25.148, 295.76, 11.3007, 130.253, 0, 639.465, 22.5327, 0, 896.78, 23.6107
1230000, 28.3722, 270.462, 16.9624, 158.372, 23.5718, 634.994, 33.7784, 3.13034, 813.919, 94.4542
1230000, 18.8927, 261.093, 39.4997, 135.995, 0, 630.434, 11.2656, 3.13797, 814.763, 62.9364
1230000, 28.3455, 282.938, 22.5449, 158.536, 0, 616.084, 11.2579, 6.26068, 835.121, 55.1025
1250000, 18.8797, 283.368, 39.5233, 170.088, 15.7028, 620.829, 0, 0, 824.186, 110.249
1250000, 40.9302, 270.474, 28.3073, 152.692, 15.712, 635.417, 5.64117, 6.28052, 824.702, 55.0705
1250000, 31.4674, 292.948, 0, 130.417, 0, 629.93, 11.2656, 6.28052, 814.295, 47.1466
1270000, 25.1984, 267.477, 16.951, 118.971, 0, 625.372, 28.1708, 6.26068, 875.75, 94.5152
1270000, 9.44901, 299.017, 16.951, 158.715, 0, 620.876, 11.2656, 15.686, 834.646, 31.4667
1270000, 62.9372, 371.298, 28.2318, 147.36, 31.4224, 709.907, 16.88, 6.26831, 834.289, 94.4153
1270000, 18.8843, 336.619, 16.951, 175.367, 0, 668.532, 16.8983, 6.28052, 876.167, 110.177
1290000, 22.0001, 324.013, 16.9243, 118.784, 15.712, 724.242, 28.1158, 9.42078, 865.611, 23.584
1290000, 22.0512, 336.812, 50.901, 124.554, 23.5664, 700.57, 16.8945, 0, 834.647, 86.6058
1290000, 50.3471, 317.693, 11.2747, 164.091, 0, 681.82, 16.8518, 9.40704, 865.451, 47.2702
1320000, 22.0169, 371.275, 0, 101.898, 7.8598, 681.805, 5.62363, 0, 865.274, 70.7664
1320000, 22.0398, 289.579, 39.5386, 124.615, 0, 634.897, 22.4777, 3.14026, 886.594, 47.229
1320000, 18.8911, 292.471, 0, 130.091, 23.568, 626.005, 0, 6.28052, 885.979, 70.7657
1320000, 15.7394, 292.795, 11.2823, 141.499, 15.7288, 620.669, 22.496, 0, 865.005, 94.4565
1320000, 9.45969, 283.275, 33.8104, 152.819, 15.712, 649.383, 28.1265, 0, 855.495, 94.4229
1320000, 18.885, 292.694, 33.9127, 141.194, 31.3782, 621.081, 28.1548, 6.27594, 834.702, 47.2
